InvoiceNo,StockCode,Product,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537065,84997C,,6,05-12-2010 11:57,3.75,12567,France
537065,84279P,,4,05-12-2010 11:57,3.75,12567,France
537065,22634,,2,05-12-2010 11:57,9.95,12567,France
537065,22635,,2,05-12-2010 11:57,9.95,12567,France
537065,22636,,2,05-12-2010 11:57,8.5,12567,France
537065,22180,,4,05-12-2010 11:57,9.95,12567,France
537065,21980,,24,05-12-2010 11:57,0.29,12567,France
537065,21981,,24,05-12-2010 11:57,0.29,12567,France
537065,21982,,24,05-12-2010 11:57,0.29,12567,France
537065,22614,,24,05-12-2010 11:57,0.29,12567,France
537065,22615,,24,05-12-2010 11:57,0.29,12567,France
537065,84870B,,4,05-12-2010 11:57,3.75,12567,France
537065,84870C,,4,05-12-2010 11:57,3.75,12567,France
537065,22554,,12,05-12-2010 11:57,1.65,12567,France
537065,22551,,12,05-12-2010 11:57,1.65,12567,France
537065,16238,,28,05-12-2010 11:57,0.21,12567,France
537065,85227,,12,05-12-2010 11:57,0.85,12567,France
537065,22632,,12,05-12-2010 11:57,2.1,12567,France
537065,21829,,36,05-12-2010 11:57,0.21,12567,France
537065,21556,,6,05-12-2010 11:57,2.55,12567,France
537065,22644,,12,05-12-2010 11:57,1.45,12567,France
537065,22390,,6,05-12-2010 11:57,2.55,12567,France
537065,22483,,6,05-12-2010 11:57,2.95,12567,France
537065,21054,,6,05-12-2010 11:57,8.95,12567,France
537065,21055,,6,05-12-2010 11:57,8.95,12567,France
537065,21892,,12,05-12-2010 11:57,1.25,12567,France
537065,22619,,4,05-12-2010 11:57,3.75,12567,France
537065,84963A,,4,05-12-2010 11:57,42.95,12567,France
537065,POST,,9,05-12-2010 11:57,18,12567,France
537081,22409,,12,05-12-2010 12:00,1.25,15332,Lithuania
537081,21915,,36,05-12-2010 12:00,1.25,15332,Lithuania
537081,15056BL,,12,05-12-2010 12:00,5.95,15332,Lithuania
537081,15056N,,12,05-12-2010 12:00,5.95,15332,Lithuania
537081,20679,,12,05-12-2010 12:00,5.95,15332,Lithuania
537081,20686,,6,05-12-2010 12:00,3.25,15332,Lithuania
537081,20682,,6,05-12-2010 12:00,3.25,15332,Lithuania
537081,20681,,6,05-12-2010 12:00,3.25,15332,Lithuania
537081,21429,,8,05-12-2010 12:00,1.65,15332,Lithuania
537081,21914,,36,05-12-2010 12:00,1.25,15332,Lithuania
537081,22273,,12,05-12-2010 12:00,2.95,15332,Lithuania
537081,22306,,36,05-12-2010 12:00,1.65,15332,Lithuania
537081,22307,,36,05-12-2010 12:00,1.65,15332,Lithuania
537081,22300,,18,05-12-2010 12:00,2.55,15332,Lithuania
537081,22301,,18,05-12-2010 12:00,2.55,15332,Lithuania
537081,22554,,24,05-12-2010 12:00,1.65,15332,Lithuania
537081,22553,,12,05-12-2010 12:00,1.65,15332,Lithuania
537081,22551,,12,05-12-2010 12:00,1.65,15332,Lithuania
537081,22568,,24,05-12-2010 12:00,3.39,15332,Lithuania
537081,20967,,16,05-12-2010 12:00,3.75,15332,Lithuania
537081,22569,,16,05-12-2010 12:00,3.75,15332,Lithuania
537081,22940,,16,05-12-2010 12:00,4.25,15332,Lithuania
537081,22750,,16,05-12-2010 12:00,3.75,15332,Lithuania
537081,22751,,16,05-12-2010 12:00,3.75,15332,Lithuania
537081,85114B,,24,05-12-2010 12:00,1.65,15332,Lithuania
537086,20967,,20,05-12-2010 12:01,3.75,15332,Lithuania
537086,22271,,48,05-12-2010 12:01,2.55,15332,Lithuania
537086,22569,,8,05-12-2010 12:01,3.75,15332,Lithuania
537086,22750,,16,05-12-2010 12:01,3.75,15332,Lithuania
537086,22751,,12,05-12-2010 12:01,3.75,15332,Lithuania
537086,21429,,16,05-12-2010 12:01,1.65,15332,Lithuania
537086,85206A,,24,05-12-2010 12:01,1.65,15332,Lithuania
537086,22021,,24,05-12-2010 12:01,1.65,15332,Lithuania
537090,21915,,12,05-12-2010 12:02,1.25,15332,Lithuania
537197,22843,,2,05-12-2010 14:02,6.75,12647,Germany
537197,22842,,2,05-12-2010 14:02,6.75,12647,Germany
537197,22961,,12,05-12-2010 14:02,1.45,12647,Germany
537197,22962,,12,05-12-2010 14:02,0.85,12647,Germany
537197,22963,,12,05-12-2010 14:02,0.85,12647,Germany
537197,84997D,,6,05-12-2010 14:02,3.75,12647,Germany
537197,22199,,4,05-12-2010 14:02,4.25,12647,Germany
537197,22200,,4,05-12-2010 14:02,4.25,12647,Germany
537197,22505,,4,05-12-2010 14:02,4.95,12647,Germany
537197,22507,,4,05-12-2010 14:02,4.95,12647,Germany
537197,84050,,6,05-12-2010 14:02,1.65,12647,Germany
537197,85055,,4,05-12-2010 14:02,3.75,12647,Germany
537197,84968A,,1,05-12-2010 14:02,12.75,12647,Germany
537197,POST,,3,05-12-2010 14:02,18,12647,Germany
537197,22624,,2,05-12-2010 14:02,8.5,12647,Germany
537197,22841,,1,05-12-2010 14:02,0,12647,Germany
537197,22847,,1,05-12-2010 14:02,16.95,12647,Germany
537198,20685,,10,05-12-2010 14:03,6.75,12647,Germany
537198,POST,,1,05-12-2010 14:03,18,12647,Germany
537201,22781,,2,05-12-2010 14:19,7.65,12472,Germany
537201,22865,,24,05-12-2010 14:19,2.1,12472,Germany
537201,22960,,12,05-12-2010 14:19,3.75,12472,Germany
537201,22961,,12,05-12-2010 14:19,1.45,12472,Germany
537201,22962,,24,05-12-2010 14:19,0.85,12472,Germany
537201,22963,,24,05-12-2010 14:19,0.85,12472,Germany
537201,22964,,18,05-12-2010 14:19,2.1,12472,Germany
537201,22972,,12,05-12-2010 14:19,1.65,12472,Germany
537201,22973,,12,05-12-2010 14:19,1.65,12472,Germany
537201,22975,,12,05-12-2010 14:19,1.25,12472,Germany
537201,22976,,12,05-12-2010 14:19,1.25,12472,Germany
537201,22834,,12,05-12-2010 14:19,2.1,12472,Germany
537201,22568,,4,05-12-2010 14:19,3.75,12472,Germany
537201,84375,,12,05-12-2010 14:19,2.1,12472,Germany
537201,22940,,8,05-12-2010 14:19,4.25,12472,Germany
537201,22898,,8,05-12-2010 14:19,1.95,12472,Germany
537201,22837,,4,05-12-2010 14:19,4.65,12472,Germany
537201,22968,,2,05-12-2010 14:19,9.95,12472,Germany
537201,22816,,12,05-12-2010 14:19,0.42,12472,Germany
537201,22818,,24,05-12-2010 14:19,0.42,12472,Germany
537201,21915,,24,05-12-2010 14:19,1.25,12472,Germany
537201,21914,,24,05-12-2010 14:19,1.25,12472,Germany
537201,22333,,8,05-12-2010 14:19,1.65,12472,Germany
537201,20668,,24,05-12-2010 14:19,0.12,12472,Germany
537201,21817,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22337,,24,05-12-2010 14:19,0.65,12472,Germany
537201,22571,,24,05-12-2010 14:19,0.85,12472,Germany
537201,22572,,24,05-12-2010 14:19,0.85,12472,Germany
537201,22579,,24,05-12-2010 14:19,0.85,12472,Germany
537201,22601,,24,05-12-2010 14:19,0.85,12472,Germany
537201,84341B,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22629,,36,05-12-2010 14:19,1.95,12472,Germany
537201,22326,,24,05-12-2010 14:19,2.95,12472,Germany
537201,20719,,30,05-12-2010 14:19,0.85,12472,Germany
537201,22556,,12,05-12-2010 14:19,1.65,12472,Germany
537201,22895,,12,05-12-2010 14:19,2.95,12472,Germany
537201,20750,,4,05-12-2010 14:19,7.95,12472,Germany
537201,22321,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22354,,10,05-12-2010 14:19,3.75,12472,Germany
537201,22077,,24,05-12-2010 14:19,1.65,12472,Germany
537201,85049E,,12,05-12-2010 14:19,1.25,12472,Germany
537201,85049D,,12,05-12-2010 14:19,1.25,12472,Germany
537201,85049F,,12,05-12-2010 14:19,1.25,12472,Germany
537201,85049G,,12,05-12-2010 14:19,1.25,12472,Germany
537201,22141,,12,05-12-2010 14:19,2.1,12472,Germany
537201,22144,,12,05-12-2010 14:19,2.1,12472,Germany
537201,22602,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22600,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22595,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22594,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22593,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22573,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22574,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22577,,12,05-12-2010 14:19,0.85,12472,Germany
537201,22578,,12,05-12-2010 14:19,0.85,12472,Germany
537201,20724,,20,05-12-2010 14:19,0.85,12472,Germany
537201,22423,,4,05-12-2010 14:19,12.75,12472,Germany
537201,22328,,12,05-12-2010 14:19,2.95,12472,Germany
537201,22631,,12,05-12-2010 14:19,1.95,12472,Germany
537201,22080,,10,05-12-2010 14:19,1.65,12472,Germany
537201,22079,,10,05-12-2010 14:19,1.65,12472,Germany
537201,22078,,10,05-12-2010 14:19,2.1,12472,Germany
537201,22867,,12,05-12-2010 14:19,2.1,12472,Germany
537201,22467,,12,05-12-2010 14:19,2.55,12472,Germany
537201,22242,,12,05-12-2010 14:19,1.65,12472,Germany
537201,22244,,12,05-12-2010 14:19,1.95,12472,Germany
537201,22245,,12,05-12-2010 14:19,0.85,12472,Germany
537201,20914,,6,05-12-2010 14:19,2.95,12472,Germany
537201,POST,,6,05-12-2010 14:19,18,12472,Germany
537201,22636,,4,05-12-2010 14:19,8.5,12472,Germany
537212,20712,,10,05-12-2010 15:21,1.95,12720,Germany
537212,20719,,10,05-12-2010 15:21,0.85,12720,Germany
537212,22554,,12,05-12-2010 15:21,1.65,12720,Germany
537212,21981,,24,05-12-2010 15:21,0.29,12720,Germany
537212,22960,,6,05-12-2010 15:21,4.25,12720,Germany
537212,22961,,12,05-12-2010 15:21,1.45,12720,Germany
537212,22962,,12,05-12-2010 15:21,0.85,12720,Germany
537212,22963,,12,05-12-2010 15:21,0.85,12720,Germany
537212,21984,,24,05-12-2010 15:21,0.29,12720,Germany
537212,21883,,12,05-12-2010 15:21,0.65,12720,Germany
537212,22557,,12,05-12-2010 15:21,1.65,12720,Germany
537212,22197,,24,05-12-2010 15:21,0.85,12720,Germany
537212,22346,,12,05-12-2010 15:21,0.85,12720,Germany
537212,22344,,12,05-12-2010 15:21,0.85,12720,Germany
537212,22345,,12,05-12-2010 15:21,0.85,12720,Germany
537212,22149,,6,05-12-2010 15:21,2.1,12720,Germany
537212,22625,,2,05-12-2010 15:21,8.5,12720,Germany
537212,22624,,2,05-12-2010 15:21,8.5,12720,Germany
537212,22111,,3,05-12-2010 15:21,4.95,12720,Germany
537212,21481,,6,05-12-2010 15:21,2.95,12720,Germany
537212,84920,,4,05-12-2010 15:21,3.75,12720,Germany
537212,21430,,4,05-12-2010 15:21,3.75,12720,Germany
537212,20677,,8,05-12-2010 15:21,1.25,12720,Germany
537212,21243,,8,05-12-2010 15:21,1.69,12720,Germany
537212,20718,,10,05-12-2010 15:21,1.25,12720,Germany
537212,22386,,10,05-12-2010 15:21,1.95,12720,Germany
537212,85099B,,10,05-12-2010 15:21,1.95,12720,Germany
537212,21238,,8,05-12-2010 15:21,0.85,12720,Germany
537212,21239,,8,05-12-2010 15:21,0.85,12720,Germany
537212,POST,,4,05-12-2010 15:21,18,12720,Germany
537218,85016,,6,05-12-2010 15:46,2.55,12763,Japan
537218,21506,,12,05-12-2010 15:46,0.42,12763,Japan
537218,22716,,12,05-12-2010 15:46,0.42,12763,Japan
537218,22983,,12,05-12-2010 15:46,0.42,12763,Japan
537218,22030,,12,05-12-2010 15:46,0.42,12763,Japan
537218,22984,,12,05-12-2010 15:46,0.42,12763,Japan
537218,85015,,6,05-12-2010 15:46,2.55,12763,Japan
537218,21381,,12,05-12-2010 15:46,1.69,12763,Japan
537218,21080,,12,05-12-2010 15:46,0.85,12763,Japan
537218,84520B,,12,05-12-2010 15:46,0.85,12763,Japan
537218,21210,,24,05-12-2010 15:46,1.45,12763,Japan
537218,84988,,24,05-12-2010 15:46,1.45,12763,Japan
537218,22749,,16,05-12-2010 15:46,3.75,12763,Japan
537218,22750,,8,05-12-2010 15:46,3.75,12763,Japan
537218,22751,,8,05-12-2010 15:46,3.75,12763,Japan
537218,22940,,8,05-12-2010 15:46,4.25,12763,Japan
C537232,84840,,-2,06-12-2010 09:31,8.5,12586,Italy
537246,22150,,6,06-12-2010 10:27,1.95,12808,Portugal
537246,22271,,6,06-12-2010 10:27,2.95,12808,Portugal
537246,21931,,10,06-12-2010 10:27,1.95,12808,Portugal
537246,22411,,10,06-12-2010 10:27,1.95,12808,Portugal
537246,20726,,10,06-12-2010 10:27,1.65,12808,Portugal
537246,20728,,10,06-12-2010 10:27,1.65,12808,Portugal
537246,POST,,1,06-12-2010 10:27,28,12808,Portugal
537250,84030E,,4,06-12-2010 10:43,4.25,12708,Germany
537250,21216,,4,06-12-2010 10:43,4.95,12708,Germany
537250,22326,,6,06-12-2010 10:43,2.95,12708,Germany
537250,20675,,8,06-12-2010 10:43,1.25,12708,Germany
537250,21240,,8,06-12-2010 10:43,0.85,12708,Germany
537250,20676,,8,06-12-2010 10:43,1.25,12708,Germany
537250,21238,,8,06-12-2010 10:43,0.85,12708,Germany
537250,21242,,8,06-12-2010 10:43,1.69,12708,Germany
537250,21244,,8,06-12-2010 10:43,1.69,12708,Germany
537250,22467,,6,06-12-2010 10:43,2.55,12708,Germany
537250,22082,,10,06-12-2010 10:43,1.65,12708,Germany
537250,22328,,6,06-12-2010 10:43,2.95,12708,Germany
537250,21484,,4,06-12-2010 10:43,3.45,12708,Germany
537250,POST,,1,06-12-2010 10:43,18,12708,Germany
C537333,22636,,-4,06-12-2010 12:00,8.5,12474,Germany
537368,20749,,4,06-12-2010 12:40,7.95,14911,EIRE
537368,20750,,4,06-12-2010 12:40,7.95,14911,EIRE
537368,22776,,2,06-12-2010 12:40,9.95,14911,EIRE
537368,82494L,,6,06-12-2010 12:40,2.95,14911,EIRE
537368,22147,,12,06-12-2010 12:40,1.45,14911,EIRE
537368,22150,,6,06-12-2010 12:40,1.95,14911,EIRE
537368,22569,,8,06-12-2010 12:40,3.75,14911,EIRE
537368,22570,,8,06-12-2010 12:40,3.75,14911,EIRE
537368,22568,,4,06-12-2010 12:40,3.75,14911,EIRE
537368,22210,,12,06-12-2010 12:40,1.65,14911,EIRE
537368,22189,,8,06-12-2010 12:40,3.95,14911,EIRE
537368,21648,,24,06-12-2010 12:40,1.25,14911,EIRE
537368,84375,,12,06-12-2010 12:40,2.1,14911,EIRE
537368,20975,,24,06-12-2010 12:40,0.65,14911,EIRE
537368,C2,,1,06-12-2010 12:40,50,14911,EIRE
537378,22697,,12,06-12-2010 13:06,2.95,14911,EIRE
537378,22423,,12,06-12-2010 13:06,12.75,14911,EIRE
537378,21363,,3,06-12-2010 13:06,4.95,14911,EIRE
537378,22339,,24,06-12-2010 13:06,0.65,14911,EIRE
537378,22338,,24,06-12-2010 13:06,0.65,14911,EIRE
537378,22336,,24,06-12-2010 13:06,0.65,14911,EIRE
537378,22571,,36,06-12-2010 13:06,0.85,14911,EIRE
537378,22595,,36,06-12-2010 13:06,0.85,14911,EIRE
537378,22594,,36,06-12-2010 13:06,0.85,14911,EIRE
537378,22593,,36,06-12-2010 13:06,0.85,14911,EIRE
537378,22576,,36,06-12-2010 13:06,0.85,14911,EIRE
537378,22574,,36,06-12-2010 13:06,0.85,14911,EIRE
537378,22573,,36,06-12-2010 13:06,0.85,14911,EIRE
537378,22082,,20,06-12-2010 13:06,1.65,14911,EIRE
537378,21754,,8,06-12-2010 13:06,5.95,14911,EIRE
537378,84945,,72,06-12-2010 13:06,0.85,14911,EIRE
537378,22119,,6,06-12-2010 13:06,6.95,14911,EIRE
537378,22627,,6,06-12-2010 13:06,8.5,14911,EIRE
537378,22699,,12,06-12-2010 13:06,2.95,14911,EIRE
537378,C2,,1,06-12-2010 13:06,50,14911,EIRE
537386,22119,,3,06-12-2010 13:32,6.95,14911,EIRE
537463,22961,,12,07-12-2010 10:08,1.45,12681,France
537463,21224,,10,07-12-2010 10:08,1.25,12681,France
537463,22326,,18,07-12-2010 10:08,2.95,12681,France
537463,21124,,24,07-12-2010 10:08,1.25,12681,France
537463,21121,,24,07-12-2010 10:08,1.25,12681,France
537463,21137,,4,07-12-2010 10:08,3.75,12681,France
537463,22041,,6,07-12-2010 10:08,2.55,12681,France
537463,22037,,12,07-12-2010 10:08,0.42,12681,France
537463,22027,,12,07-12-2010 10:08,0.42,12681,France
537463,21506,,12,07-12-2010 10:08,0.42,12681,France
537463,21064,,4,07-12-2010 10:08,5.95,12681,France
537463,21238,,16,07-12-2010 10:08,0.85,12681,France
537463,22191,,2,07-12-2010 10:08,8.5,12681,France
537463,22352,,6,07-12-2010 10:08,2.55,12681,France
537463,21559,,6,07-12-2010 10:08,2.55,12681,France
537463,22181,,12,07-12-2010 10:08,0.85,12681,France
537463,21700,,12,07-12-2010 10:08,0.85,12681,France
537463,20719,,10,07-12-2010 10:08,0.85,12681,France
537463,21680,,12,07-12-2010 10:08,0.85,12681,France
537463,22554,,12,07-12-2010 10:08,1.65,12681,France
537463,21212,,24,07-12-2010 10:08,0.55,12681,France
537463,22312,,24,07-12-2010 10:08,2.95,12681,France
537463,22313,,18,07-12-2010 10:08,2.95,12681,France
537463,22301,,18,07-12-2010 10:08,2.55,12681,France
537463,22300,,12,07-12-2010 10:08,2.55,12681,France
537463,22894,,4,07-12-2010 10:08,8.5,12681,France
537463,22365,,2,07-12-2010 10:08,7.95,12681,France
537463,20682,,6,07-12-2010 10:08,3.25,12681,France
537463,20681,,6,07-12-2010 10:08,3.25,12681,France
537463,84692,,25,07-12-2010 10:08,0.42,12681,France
537463,22467,,36,07-12-2010 10:08,2.1,12681,France
537463,22413,,6,07-12-2010 10:08,2.95,12681,France
537463,22892,,12,07-12-2010 10:08,1.25,12681,France
537463,22908,,12,07-12-2010 10:08,0.85,12681,France
537463,22348,,36,07-12-2010 10:08,0.85,12681,France
537463,21719,,12,07-12-2010 10:08,0.85,12681,France
537463,21721,,12,07-12-2010 10:08,0.85,12681,France
537463,21544,,12,07-12-2010 10:08,0.85,12681,France
537463,22895,,6,07-12-2010 10:08,2.95,12681,France
537463,21731,,72,07-12-2010 10:08,1.65,12681,France
537463,POST,,4,07-12-2010 10:08,18,12681,France
537468,22114,,4,07-12-2010 10:36,3.95,12567,France
537468,21485,,6,07-12-2010 10:36,4.95,12567,France
537468,22837,,4,07-12-2010 10:36,4.65,12567,France
537468,22113,,4,07-12-2010 10:36,3.75,12567,France
537468,22111,,3,07-12-2010 10:36,4.95,12567,France
537468,22110,,12,07-12-2010 10:36,2.55,12567,France
537468,22558,,12,07-12-2010 10:36,1.49,12567,France
537468,22749,,4,07-12-2010 10:36,3.75,12567,France
537468,22750,,4,07-12-2010 10:36,3.75,12567,France
537468,22272,,6,07-12-2010 10:36,2.95,12567,France
537468,20725,,10,07-12-2010 10:36,1.65,12567,France
537468,22383,,10,07-12-2010 10:36,1.65,12567,France
537468,22382,,10,07-12-2010 10:36,1.65,12567,France
537468,22418,,24,07-12-2010 10:36,0.85,12567,France
537468,22745,,6,07-12-2010 10:36,2.1,12567,France
537468,22748,,6,07-12-2010 10:36,2.1,12567,France
537468,22747,,6,07-12-2010 10:36,2.1,12567,France
537468,22531,,24,07-12-2010 10:36,0.42,12567,France
537468,POST,,3,07-12-2010 10:36,18,12567,France
537468,22654,,9,07-12-2010 10:36,5.95,12567,France
537594,84968C,,4,07-12-2010 12:28,12.75,12647,Germany
537594,84968A,,2,07-12-2010 12:28,12.75,12647,Germany
537594,22846,,4,07-12-2010 12:28,14.95,12647,Germany
537594,22847,,4,07-12-2010 12:28,14.95,12647,Germany
537594,47559B,,20,07-12-2010 12:28,1.25,12647,Germany
537594,22244,,12,07-12-2010 12:28,1.95,12647,Germany
537594,22199,,24,07-12-2010 12:28,3.75,12647,Germany
537594,22200,,4,07-12-2010 12:28,4.25,12647,Germany
537594,21035,,12,07-12-2010 12:28,2.95,12647,Germany
537594,22203,,4,07-12-2010 12:28,3.75,12647,Germany
537594,22202,,4,07-12-2010 12:28,3.75,12647,Germany
537594,21731,,12,07-12-2010 12:28,1.65,12647,Germany
537594,22624,,2,07-12-2010 12:28,8.5,12647,Germany
537594,21789,,24,07-12-2010 12:28,0.85,12647,Germany
537594,21452,,6,07-12-2010 12:28,2.95,12647,Germany
537594,21949,,12,07-12-2010 12:28,1.25,12647,Germany
537594,POST,,5,07-12-2010 12:28,18,12647,Germany
537626,85116,,12,07-12-2010 14:57,2.1,12347,Iceland
537626,22375,,4,07-12-2010 14:57,4.25,12347,Iceland
537626,71477,,12,07-12-2010 14:57,3.25,12347,Iceland
537626,22492,,36,07-12-2010 14:57,0.65,12347,Iceland
537626,22771,,12,07-12-2010 14:57,1.25,12347,Iceland
537626,22772,,12,07-12-2010 14:57,1.25,12347,Iceland
537626,22773,,12,07-12-2010 14:57,1.25,12347,Iceland
537626,22774,,12,07-12-2010 14:57,1.25,12347,Iceland
537626,22775,,12,07-12-2010 14:57,1.25,12347,Iceland
537626,22805,,12,07-12-2010 14:57,1.25,12347,Iceland
537626,22725,,4,07-12-2010 14:57,3.75,12347,Iceland
537626,22726,,4,07-12-2010 14:57,3.75,12347,Iceland
537626,22727,,4,07-12-2010 14:57,3.75,12347,Iceland
537626,22728,,4,07-12-2010 14:57,3.75,12347,Iceland
537626,22729,,4,07-12-2010 14:57,3.75,12347,Iceland
537626,22212,,6,07-12-2010 14:57,2.1,12347,Iceland
537626,85167B,,30,07-12-2010 14:57,1.25,12347,Iceland
537626,21171,,12,07-12-2010 14:57,1.45,12347,Iceland
537626,22195,,12,07-12-2010 14:57,1.65,12347,Iceland
537626,84969,,6,07-12-2010 14:57,4.25,12347,Iceland
537626,84997C,,6,07-12-2010 14:57,3.75,12347,Iceland
537626,84997B,,6,07-12-2010 14:57,3.75,12347,Iceland
537626,84997D,,6,07-12-2010 14:57,3.75,12347,Iceland
537626,22494,,12,07-12-2010 14:57,1.25,12347,Iceland
537626,22497,,4,07-12-2010 14:57,4.25,12347,Iceland
537626,85232D,,3,07-12-2010 14:57,4.95,12347,Iceland
537626,21064,,6,07-12-2010 14:57,5.95,12347,Iceland
537626,21731,,12,07-12-2010 14:57,1.65,12347,Iceland
537626,84558A,,24,07-12-2010 14:57,2.95,12347,Iceland
537626,20780,,12,07-12-2010 14:57,4.65,12347,Iceland
537626,20782,,6,07-12-2010 14:57,5.49,12347,Iceland
537673,21429,,10,08-12-2010 09:49,1.65,12709,Germany
537673,22467,,36,08-12-2010 09:49,2.1,12709,Germany
537673,22625,,24,08-12-2010 09:49,7.65,12709,Germany
537673,22627,,6,08-12-2010 09:49,8.5,12709,Germany
537673,85049E,,24,08-12-2010 09:49,1.25,12709,Germany
537673,20979,,32,08-12-2010 09:49,1.25,12709,Germany
537673,POST,,7,08-12-2010 09:49,18,12709,Germany
537676,22567,,24,08-12-2010 09:53,1.25,12386,Australia
537676,22915,,120,08-12-2010 09:53,0.36,12386,Australia
537676,22926,,12,08-12-2010 09:53,5.95,12386,Australia
537676,22953,,24,08-12-2010 09:53,1.25,12386,Australia
537676,21906,,4,08-12-2010 09:53,6.75,12386,Australia
537676,22495,,6,08-12-2010 09:53,2.95,12386,Australia
537676,22555,,12,08-12-2010 09:53,1.65,12386,Australia
537676,22557,,12,08-12-2010 09:53,1.65,12386,Australia
537693,22710,,25,08-12-2010 10:45,0.42,12441,France
537693,22052,,25,08-12-2010 10:45,0.42,12441,France
